event,date,beginD,endD,O,H,L,C,R,T,V,N,CD,TD,F,P,A,pre_date,pre_R,pre_T,pre_V
Retail Sales,2018-06-14 07:30:00,2018-06-14 07:29:00,2018-06-14 07:40:00,105.8046875,105.8125,105.78125,105.796875,-7.383888355608063e-05,4.0,16522,394,62.5,1032625.0,0.4,0.4,0.8,2018-06-14 06:30:00,7.384978952809984e-05,1.0,311
Retail Sales,2018-07-16 07:30:00,2018-07-16 07:29:00,2018-07-16 07:40:00,105.8125,105.8125,105.796875,105.796875,-0.00014766686355581807,2.0,4021,115,31.25,125656.25,0.5,1.3,0.5,2018-07-16 06:30:00,0.0,1.0,2110
Retail Sales,2018-08-15 07:30:00,2018-08-15 07:29:00,2018-08-15 07:40:00,105.796875,105.8046875,105.7890625,105.8046875,7.38443361394181e-05,2.0,19212,613,31.25,600375.0,0.1,0.2,0.5,2018-08-15 06:30:00,7.383343177790904e-05,1.0,7000
Retail Sales,2018-09-14 07:30:00,2018-09-14 07:29:00,2018-09-14 07:40:00,105.4140625,105.4296875,105.390625,105.40625,-7.411250277921885e-05,5.0,17708,568,78.125,1383437.5,0.4,0.7,0.1,2018-09-14 06:30:00,0.0,1.0,6054
Retail Sales,2018-10-15 07:30:00,2018-10-15 07:29:00,2018-10-15 07:40:00,105.3046875,105.3203125,105.3046875,105.3203125,0.00014837895986349135,2.0,12453,401,31.25,389156.25,0.6,0.1,0.1,2018-10-15 06:30:00,-7.41839762611276e-05,2.0,3376
Retail Sales,2018-11-15 07:30:00,2018-11-15 07:29:00,2018-11-15 07:40:00,105.3984375,105.40625,105.3828125,105.40625,7.412348973389667e-05,3.0,11151,450,46.875,522703.125,0.5,-0.1,0.8,2018-11-15 06:30:00,7.412898443291327e-05,1.0,546
Retail Sales,2018-12-14 07:30:00,2018-12-14 07:29:00,2018-12-14 07:40:00,105.6796875,105.6875,105.6640625,105.6640625,-0.0001478524432616249,3.0,10440,409,46.875,489375.0,0.1,1.1,0.2,2018-12-14 06:30:00,-7.391529307413703e-05,1.0,4119
Retail Sales,2019-01-16 18:00:00,2019-01-16 17:59:00,2019-01-16 18:10:00,106.02734375,106.03125,106.02734375,106.03125,3.684191135836127e-05,0.5,681,44,7.8125,5320.3125,0.1,0.2,,2019-01-16 17:00:00,7.369196757553427e-05,1.0,77
Retail Sales,2019-01-20 18:00:00,2019-01-20 17:59:00,2019-01-20 18:10:00,105.890625,105.8984375,105.890625,105.8984375,7.377895824110964e-05,1.0,599,28,15.625,9359.375,0.1,0.2,,2019-01-20 17:00:00,0.00011068885363243921,1.5,1052
Retail Sales,2019-02-14 07:30:00,2019-02-14 07:29:00,2019-02-14 07:40:00,106.0078125,106.06640625,106.00390625,106.05859375,0.00047903309013191833,8.0,41783,1432,125.0,5222875.0,0.1,0.1,-1.2,2019-02-14 06:30:00,3.685277317118113e-05,1.5,5757
Retail Sales,2019-03-11 07:30:00,2019-03-11 07:29:00,2019-03-11 07:40:00,106.15625,106.16015625,106.13671875,106.15234375,-3.6797173977038566e-05,3.0,15046,550,46.875,705281.25,0.0,-1.6,0.2,2019-03-11 06:30:00,3.680259090239953e-05,0.5,1408
